"","id","data_format","cases","access","file_name","submitter_id","data_category","type","platform","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"1001","f8e5691a-e24d-4dba-873e-9ffa3ca12bb6","TSV","TCGA-BH-A0W3-01A-11R-A109-07","open","80de2366-cd3c-4b51-9957-06ac3e152cf0.rna_seq.augmented_star_gene_counts.tsv","4e527da6-3f2b-4f93-ae1c-752947e7ff3d","Transcriptome Profiling","gene_expression","Illumina",4233819,"2021-12-13T22:20:29.350553-06:00","deb48921e79eede02262389e1a8dcc7c","2024-07-30T10:04:20.651757-05:00","f8e5691a-e24d-4dba-873e-9ffa3ca12bb6","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","2b44f63b-8c63-4769-b091-7325901fc296","released","80de2366-cd3c-4b51-9957-06ac3e152cf0_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-BH-A0W3","TCGA-BH-A0W3-01A"
"1002","67eceef4-f870-47a0-82d8-b39aa3282bd3","TSV","TCGA-D8-A1JU-01A-11R-A13Q-07","open","8087339c-4fdc-42e4-94ff-299a59ae88a3.rna_seq.augmented_star_gene_counts.tsv","4473dfd9-b268-4345-a447-4c17bbe63001","Transcriptome Profiling","gene_expression","Illumina",4250136,"2021-12-13T22:43:08.966609-06:00","275bed2356865c1e902558ef71bf4e23","2024-07-30T09:20:51.956360-05:00","67eceef4-f870-47a0-82d8-b39aa3282bd3","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","c129abdc-df34-4994-a4a3-0eadb50f466f","released","8087339c-4fdc-42e4-94ff-299a59ae88a3_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-D8-A1JU","TCGA-D8-A1JU-01A"
"1003","5223fb98-dd63-4c20-a7c0-02e0b13ccb33","TSV","TCGA-C8-A1HE-01A-11R-A13Q-07","open","7b7c91b5-0358-4d09-af89-26a791d7a23a.rna_seq.augmented_star_gene_counts.tsv","cab15b6f-1bf9-4dd2-9339-ff134435851e","Transcriptome Profiling","gene_expression","Illumina",4251941,"2021-12-13T21:49:27.160091-06:00","7c36266ef6a32b6ffda94cb99755b029","2024-07-30T09:45:05.168310-05:00","5223fb98-dd63-4c20-a7c0-02e0b13ccb33","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","c2ef7b72-0b39-408f-a1c6-bdd923f34131","released","7b7c91b5-0358-4d09-af89-26a791d7a23a_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-C8-A1HE","TCGA-C8-A1HE-01A"
"1007","2e60bad2-2dd2-4dc3-aa45-dfc36ef4884b","TSV","TCGA-E2-A105-01A-11R-A10J-07","open","e1ef10f3-a1e2-4391-bfec-ac6b0231ae5d.rna_seq.augmented_star_gene_counts.tsv","424aab4d-cbe2-49bb-b05b-4ef3d25c3713","Transcriptome Profiling","gene_expression","Illumina",4249606,"2021-12-13T22:25:40.134244-06:00","38e73dd766d27b5a545e285bac31fab5","2024-07-30T09:27:07.454258-05:00","2e60bad2-2dd2-4dc3-aa45-dfc36ef4884b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","85543759-1e33-4017-9f20-625d58fb0ecd","released","e1ef10f3-a1e2-4391-bfec-ac6b0231ae5d_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A105","TCGA-E2-A105-01A"
"1010","e84b9f1a-0def-425b-86c1-c143b27509b5","TSV","TCGA-BH-A1FJ-11B-42R-A13Q-07","open","4497500a-5721-4d7a-8ed9-1ba7b42fb6ab.rna_seq.augmented_star_gene_counts.tsv","0ecda501-c13e-486e-9dbd-4b58b0c321eb","Transcriptome Profiling","gene_expression","Illumina",4259956,"2021-12-13T21:59:57.567741-06:00","a994157abf6f5cd076d1c50850a911a6","2024-07-30T09:46:57.506751-05:00","e84b9f1a-0def-425b-86c1-c143b27509b5","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","ea4811c4-4df9-460a-8b26-427d7b389d76","released","4497500a-5721-4d7a-8ed9-1ba7b42fb6ab_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-BH-A1FJ","TCGA-BH-A1FJ-11B"
"1014","fd7a6cfc-0ebe-4b79-b93d-d70b9bf533bc","TSV","TCGA-AN-A0XR-01A-11R-A109-07","open","8997a81b-4046-4c31-91f6-7c1519f1d2ec.rna_seq.augmented_star_gene_counts.tsv","94ec75fa-c20e-4cc3-8033-16c9da6a7d7f","Transcriptome Profiling","gene_expression","Illumina",4236585,"2021-12-13T22:25:29.330706-06:00","581965fe49f2f0cc04acaafca155701b","2024-07-30T10:08:52.265722-05:00","fd7a6cfc-0ebe-4b79-b93d-d70b9bf533bc","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","f37d491e-adc6-4b95-82f1-b6328e3fa22c","released","8997a81b-4046-4c31-91f6-7c1519f1d2ec_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AN-A0XR","TCGA-AN-A0XR-01A"
"1015","cdf2bc60-591c-4219-bf96-40dd8b6c8459","TSV","TCGA-LL-A5YN-01A-11R-A28M-07","open","6a8e570e-dd05-4c06-9ed0-52ba0727faec.rna_seq.augmented_star_gene_counts.tsv","103dccc5-2c54-4b03-ae12-0f8f94a2bf33","Transcriptome Profiling","gene_expression","Illumina",4236058,"2021-12-13T22:27:30.352026-06:00","529816500291e70d48798baa7b184426","2024-07-30T09:41:20.482263-05:00","cdf2bc60-591c-4219-bf96-40dd8b6c8459","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","3a6cbfe1-bdaf-4f8c-997f-1364721f7dde","released","6a8e570e-dd05-4c06-9ed0-52ba0727faec_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-LL-A5YN","TCGA-LL-A5YN-01A"
"1021","4ec56a4e-a3ce-4511-a517-199e2a535b1a","TSV","TCGA-C8-A27B-01A-11R-A169-07","open","d898e588-a74d-435c-b930-b96c266ff580.rna_seq.augmented_star_gene_counts.tsv","befc89d0-4f53-4343-aca2-a978354cbc14","Transcriptome Profiling","gene_expression","Illumina",4248732,"2021-12-13T22:36:22.044150-06:00","7b6ab17da013c0425feef6616f4458ae","2024-07-30T09:21:24.346496-05:00","4ec56a4e-a3ce-4511-a517-199e2a535b1a","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","846819e7-19af-4135-943a-467c2d85cf29","released","d898e588-a74d-435c-b930-b96c266ff580_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-C8-A27B","TCGA-C8-A27B-01A"
"1022","99502a82-c77e-482b-8589-82d9ef82d5d1","TSV","TCGA-E2-A15O-01A-11R-A115-07","open","79beb4e0-5066-481f-b432-94d69219bfe8.rna_seq.augmented_star_gene_counts.tsv","775ac1fc-7314-4077-807a-099449dc2997","Transcriptome Profiling","gene_expression","Illumina",4241886,"2021-12-13T22:24:32.131844-06:00","188818c927caae1913b01f1b522d7ef4","2024-07-30T09:48:30.455966-05:00","99502a82-c77e-482b-8589-82d9ef82d5d1","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","a63d711b-f3a9-4397-8b27-e6dcda8575a9","released","79beb4e0-5066-481f-b432-94d69219bfe8_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A15O","TCGA-E2-A15O-01A"
"1024","a8898537-0afa-4655-b123-78c11b90c53a","TSV","TCGA-A7-A0DB-01A-11R-A00Z-07","open","b4aad532-f92b-43d9-820c-f3c98e382225.rna_seq.augmented_star_gene_counts.tsv","d221b92c-2f8f-435e-b35f-b6991bdb5bfe","Transcriptome Profiling","gene_expression","Illumina",4242715,"2021-12-13T21:55:21.017638-06:00","b9111bb2b620d026813b35c959bc7ab3","2024-07-30T10:07:59.125136-05:00","a8898537-0afa-4655-b123-78c11b90c53a","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","d855b73b-7bf6-4f6a-a659-0fabc5acbf03","released","b4aad532-f92b-43d9-820c-f3c98e382225_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A7-A0DB","TCGA-A7-A0DB-01A"
"1025","fdd73b76-517e-4554-ba4d-1c67b1b758f8","TSV","TCGA-B6-A0RN-01A-12R-A084-07","open","fc5b682e-c00d-4840-8c11-f17abe059fa8.rna_seq.augmented_star_gene_counts.tsv","1604f04b-5aac-4ab9-9d82-885b04d7d4b5","Transcriptome Profiling","gene_expression","Illumina",4235898,"2021-12-13T21:53:48.867935-06:00","9d3485573f87a8add19507dcb263aa3c","2024-07-30T10:09:03.478916-05:00","fdd73b76-517e-4554-ba4d-1c67b1b758f8","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","0f8983da-1526-44b5-8fe6-8ec4d07240a5","released","fc5b682e-c00d-4840-8c11-f17abe059fa8_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-B6-A0RN","TCGA-B6-A0RN-01A"
"1026","788a4858-c6c6-4a8d-9aef-dbd32d74776b","TSV","TCGA-A2-A0D1-01A-11R-A034-07","open","5cf049e5-d45c-4601-8f67-1fdc0b1918a9.rna_seq.augmented_star_gene_counts.tsv","67309d3b-74f7-41b7-ad79-8df83dad8671","Transcriptome Profiling","gene_expression","Illumina",4231580,"2021-12-13T21:43:41.772765-06:00","a5e2ae65d787013597fea10507e45a1e","2024-07-30T09:57:25.659289-05:00","788a4858-c6c6-4a8d-9aef-dbd32d74776b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","41724e0c-eb5c-423c-9b1d-0a9cbd03089c","released","5cf049e5-d45c-4601-8f67-1fdc0b1918a9_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A2-A0D1","TCGA-A2-A0D1-01A"
"1028","c3bab823-4bf2-40ea-903c-fb342067c893","TSV","TCGA-BH-A1EU-01A-11R-A137-07","open","187f14ba-0002-4f99-9eb1-af93cbfdd4c2.rna_seq.augmented_star_gene_counts.tsv","204c1f53-5f71-4a07-b4dc-6b7a8af2888e","Transcriptome Profiling","gene_expression","Illumina",4272720,"2021-12-13T21:58:20.328812-06:00","b80c49bbf0320978dd1bddf880b81bb7","2024-07-30T10:06:31.015220-05:00","c3bab823-4bf2-40ea-903c-fb342067c893","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","be453dd4-fe2e-4672-8fc8-73266feb767d","released","187f14ba-0002-4f99-9eb1-af93cbfdd4c2_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-BH-A1EU","TCGA-BH-A1EU-01A"
"1029","8a84b9a5-d453-416b-b481-f15402c2eb54","TSV","TCGA-BH-A1EU-11A-23R-A137-07","open","8c0d18d4-98f5-4a66-b62e-7cede666c49f.rna_seq.augmented_star_gene_counts.tsv","a4d30d11-37bc-4ff8-8f41-6902d6a598f3","Transcriptome Profiling","gene_expression","Illumina",4234079,"2021-12-13T22:15:13.632878-06:00","6a90260b6cce8a93cdd63247e527e5b2","2024-07-30T09:42:19.517533-05:00","8a84b9a5-d453-416b-b481-f15402c2eb54","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","2c61772e-242f-4874-86d5-34ff302a7925","released","8c0d18d4-98f5-4a66-b62e-7cede666c49f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-BH-A1EU","TCGA-BH-A1EU-11A"
"1030","5e789924-9d98-4765-a348-90a27349d906","TSV","TCGA-GI-A2C9-11A-22R-A21T-07","open","d83bb114-c175-4fd5-aac0-5dc04b9218b0.rna_seq.augmented_star_gene_counts.tsv","81c105ff-e3d9-4f10-8487-73a5b29ea098","Transcriptome Profiling","gene_expression","Illumina",4256920,"2021-12-13T22:27:43.435295-06:00","d8dfac715263256aa92e52820c9ad00b","2024-07-30T09:34:55.371942-05:00","5e789924-9d98-4765-a348-90a27349d906","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","4c8f0be7-7189-48ce-b04f-01baa792b8b7","released","d83bb114-c175-4fd5-aac0-5dc04b9218b0_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-GI-A2C9","TCGA-GI-A2C9-11A"
"1031","e99a371e-14fa-46f7-89c1-ad36bcd82994","TSV","TCGA-E2-A1LH-01A-11R-A14D-07","open","28b12d43-f858-458b-9305-6581a9498e59.rna_seq.augmented_star_gene_counts.tsv","71beddde-d151-4808-8e3d-7e850a7c5f54","Transcriptome Profiling","gene_expression","Illumina",4220652,"2021-12-13T22:27:40.794653-06:00","b9c56be219a1a984d83a4dadd8460c54","2024-07-30T09:31:43.734799-05:00","e99a371e-14fa-46f7-89c1-ad36bcd82994","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","b1da965a-adea-480d-95a2-7a72667bc103","released","28b12d43-f858-458b-9305-6581a9498e59_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A1LH","TCGA-E2-A1LH-01A"
"1032","62e7008b-f4ca-40e3-88b3-7354ba2585ac","TSV","TCGA-AO-A0J2-01A-11R-A034-07","open","93cc1307-7138-4547-a9a2-8a5398815c01.rna_seq.augmented_star_gene_counts.tsv","f2fa8a80-c82c-487f-83d9-5f2357b58629","Transcriptome Profiling","gene_expression","Illumina",4246488,"2021-12-13T21:48:42.272149-06:00","ef45809f410098d6a578ef468239b06f","2024-07-30T09:53:31.393213-05:00","62e7008b-f4ca-40e3-88b3-7354ba2585ac","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","c7de84cd-ae6f-4a0e-83dc-5a1db0b02ef6","released","93cc1307-7138-4547-a9a2-8a5398815c01_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AO-A0J2","TCGA-AO-A0J2-01A"
"1033","95668f0b-130d-44d4-94c0-ba7a4e7798e6","TSV","TCGA-OL-A6VR-01A-32R-A33J-07","open","6365a756-2e65-42cb-be4f-1f726915ca94.rna_seq.augmented_star_gene_counts.tsv","06cd79cd-aa0d-4da4-a579-db76867b41a6","Transcriptome Profiling","gene_expression","Illumina",4250969,"2021-12-13T22:23:07.591557-06:00","41f027c2fe766d7623bb9dabedc19721","2024-07-30T09:24:25.490195-05:00","95668f0b-130d-44d4-94c0-ba7a4e7798e6","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","a3b66c22-a9af-4bd0-9f95-10a680f193b1","released","6365a756-2e65-42cb-be4f-1f726915ca94_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-OL-A6VR","TCGA-OL-A6VR-01A"
"1034","c32d5451-815d-4451-97b1-e61801574c22","TSV","TCGA-BH-A1FG-11B-12R-A13Q-07","open","dcd8e56d-d2a0-403b-89c9-351c7aae47ad.rna_seq.augmented_star_gene_counts.tsv","69fb5eee-f339-414e-a34b-364103d7f6a3","Transcriptome Profiling","gene_expression","Illumina",4236714,"2021-12-13T22:03:19.424118-06:00","4d7546a68a2eb5b353fc0a91516b346e","2024-07-30T09:33:27.603037-05:00","c32d5451-815d-4451-97b1-e61801574c22","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","3b680f23-4b23-46e7-9e73-13f15feb009c","released","dcd8e56d-d2a0-403b-89c9-351c7aae47ad_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-BH-A1FG","TCGA-BH-A1FG-11B"
"1036","e67bbc10-91cf-406e-8d5f-8d44c77315f1","TSV","TCGA-BH-A1FG-01A-11R-A13Q-07","open","cbf0063b-68e5-42ee-9292-dfbf918a7b08.rna_seq.augmented_star_gene_counts.tsv","8acc0e63-8404-4e49-a95f-eb2b7303dc3c","Transcriptome Profiling","gene_expression","Illumina",4236013,"2021-12-13T22:32:53.812072-06:00","7613e39e213fb43e848f5ba3d3252217","2024-07-30T09:47:16.622606-05:00","e67bbc10-91cf-406e-8d5f-8d44c77315f1","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","0f9faefa-c1d3-4edb-87be-dd3bda54b45d","released","cbf0063b-68e5-42ee-9292-dfbf918a7b08_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-BH-A1FG","TCGA-BH-A1FG-01A"
"1039","d5664879-53a0-490a-a3cb-47c551b6bf34","TSV","TCGA-BH-A1FN-11A-34R-A13Q-07","open","cf5fba05-4996-4f62-adcf-a2ee1f4c65d3.rna_seq.augmented_star_gene_counts.tsv","a12bc909-5c5f-4828-b630-36cc89b72adc","Transcriptome Profiling","gene_expression","Illumina",4257020,"2021-12-13T22:31:19.552162-06:00","3d240b9f7b476855919034ee3565bb84","2024-07-30T09:38:02.404007-05:00","d5664879-53a0-490a-a3cb-47c551b6bf34","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","a35a7ce6-dba1-49fc-8a47-8ef49b4f728a","released","cf5fba05-4996-4f62-adcf-a2ee1f4c65d3_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-BH-A1FN","TCGA-BH-A1FN-11A"
"1040","461fda5d-d6e6-4354-b035-c302cc43b03f","TSV","TCGA-E9-A226-01A-21R-A157-07","open","30285113-d411-475a-a8ed-1fb66be72f28.rna_seq.augmented_star_gene_counts.tsv","dbf87563-f680-43e1-afe7-dd26dbc2857f","Transcriptome Profiling","gene_expression","Illumina",4243567,"2021-12-13T22:02:11.497220-06:00","0b75d803bc4db03a6d066c4daf9fc6e1","2024-07-30T09:46:54.678786-05:00","461fda5d-d6e6-4354-b035-c302cc43b03f","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","f7512bde-bac1-4bdd-812f-ce5cf57c8c21","released","30285113-d411-475a-a8ed-1fb66be72f28_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E9-A226","TCGA-E9-A226-01A"
"1041","0d669e80-cb31-4afb-bd3f-07d69f10eb3f","TSV","TCGA-C8-A1HG-01A-11R-A137-07","open","27f20469-cbf5-417f-922a-19cf9e8b790c.rna_seq.augmented_star_gene_counts.tsv","4e2434a5-3c6e-496b-bd82-cd0173acbeda","Transcriptome Profiling","gene_expression","Illumina",4220835,"2021-12-13T21:43:38.341113-06:00","e2e38ef5c632760e3003a087d7ed7c28","2024-07-30T10:08:43.803412-05:00","0d669e80-cb31-4afb-bd3f-07d69f10eb3f","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","75ceb75e-ebd9-438c-b8ba-963382e361e8","released","27f20469-cbf5-417f-922a-19cf9e8b790c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-C8-A1HG","TCGA-C8-A1HG-01A"
"1043","427a04c9-9b48-49de-8a47-2adc4e1dd32a","TSV","TCGA-D8-A27H-01A-11R-A16F-07","open","fead73ce-2e66-4647-8b6c-b8bbdaaf30fe.rna_seq.augmented_star_gene_counts.tsv","9248dd2f-3745-480a-bb5c-1fb361a0a301","Transcriptome Profiling","gene_expression","Illumina",4248833,"2021-12-13T22:16:39.132922-06:00","ec942dcd0042eec6c74ef4c9f7cc5534","2024-07-30T09:32:47.072985-05:00","427a04c9-9b48-49de-8a47-2adc4e1dd32a","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","8f664cea-59de-4dc9-b7ff-9a8ce07b076b","released","fead73ce-2e66-4647-8b6c-b8bbdaaf30fe_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-D8-A27H","TCGA-D8-A27H-01A"
"1044","57a43ef5-102a-4cd9-833d-00a2daf4e56a","TSV","TCGA-E2-A1BD-01A-11R-A12P-07","open","ac175796-57dc-4de1-b6a2-eb71416e4c47.rna_seq.augmented_star_gene_counts.tsv","6f7a204c-23c8-4f0a-a7de-174b830eb73a","Transcriptome Profiling","gene_expression","Illumina",4256540,"2021-12-13T22:37:29.913101-06:00","d2ae95219b562ff5fbb63e4b1826db1b","2024-07-30T09:31:44.896823-05:00","57a43ef5-102a-4cd9-833d-00a2daf4e56a","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","fb5cdea3-98fd-4a02-8913-1390a927e731","released","ac175796-57dc-4de1-b6a2-eb71416e4c47_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A1BD","TCGA-E2-A1BD-01A"
"1048","a3e73f16-dc65-4c2e-9846-052b8fae144c","TSV","TCGA-BH-A1FM-01A-11R-A13Q-07","open","682169e0-f36b-430c-896f-c93668b4ce78.rna_seq.augmented_star_gene_counts.tsv","5d937313-4994-485d-ba38-64fa564dcfeb","Transcriptome Profiling","gene_expression","Illumina",4236235,"2021-12-13T22:40:28.515923-06:00","d3bc2ac78026de712a00f4df2543c098","2024-07-30T09:36:34.386723-05:00","a3e73f16-dc65-4c2e-9846-052b8fae144c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","f9379817-1630-4c06-996f-76aaa614d551","released","682169e0-f36b-430c-896f-c93668b4ce78_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-BH-A1FM","TCGA-BH-A1FM-01A"
